ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
215498_s_at	6.33e-01	5.62e-01	-0.584381	-7.213193	-0.1583971	LOC100996792///MAP2K3	dual specificity mitogen-activated protein kinase kinase 3///mitogen-activated protein kinase kinase 3
235714_at	6.33e-01	5.62e-01	-0.584322	-7.213227	-0.0576093	GANC	glucosidase alpha, neutral C
240460_at	6.33e-01	5.62e-01	-0.583829	-7.213519	-0.1256498	LOC101929122	uncharacterized LOC101929122
214623_at	6.34e-01	5.63e-01	0.58351	-7.213707	0.1055944	FBXW4P1	F-box and WD repeat domain containing 4 pseudogene 1
218192_at	6.34e-01	5.63e-01	0.58333	-7.213813	0.0928363	IP6K2	inositol hexakisphosphate kinase 2
228677_s_at	6.34e-01	5.63e-01	0.58332	-7.213819	0.140127	RASAL3	RAS protein activator like 3
209369_at	6.34e-01	5.63e-01	-0.583189	-7.213897	-0.3324191	ANXA3	annexin A3
237134_at	6.34e-01	5.63e-01	0.583143	-7.213924	0.1547982		
222567_s_at	6.34e-01	5.63e-01	-0.583132	-7.21393	-0.1029063	MEX3C	mex-3 RNA binding family member C
209502_s_at	6.34e-01	5.63e-01	0.583125	-7.213935	0.17965	BAIAP2	BAI1 associated protein 2
216135_at	6.34e-01	5.63e-01	-0.58308	-7.213961	-0.0815218	IQCK	IQ motif containing K
238670_at	6.34e-01	5.63e-01	-0.583036	-7.213987	-0.1527994	RAD18	RAD18, E3 ubiquitin protein ligase
238967_at	6.34e-01	5.63e-01	0.582916	-7.214058	0.2863312		
244373_at	6.34e-01	5.63e-01	0.582301	-7.21442	0.1117122		
224680_at	6.34e-01	5.63e-01	0.582288	-7.214428	0.0835435	TMED4	transmembrane p24 trafficking protein 4
233400_at	6.34e-01	5.64e-01	0.582273	-7.214437	0.1320158		
229298_at	6.34e-01	5.64e-01	-0.582072	-7.214555	-0.1347038	KBTBD7	kelch repeat and BTB domain containing 7
212010_s_at	6.34e-01	5.64e-01	-0.582068	-7.214557	-0.0884033	CDV3	CDV3 homolog
213273_at	6.34e-01	5.64e-01	-0.581979	-7.21461	-0.1982764	TENM4	teneurin transmembrane protein 4
229544_at	6.34e-01	5.64e-01	0.581822	-7.214702	0.2836266		
213129_s_at	6.35e-01	5.64e-01	0.581396	-7.214953	0.1263344	LOC101060817///GCSH	glycine cleavage system H protein, mitochondrial-like///glycine cleavage system protein H
207103_at	6.35e-01	5.64e-01	-0.581289	-7.215016	-0.1375535	KCND2	potassium voltage-gated channel subfamily D member 2
241893_at	6.35e-01	5.64e-01	-0.58112	-7.215115	-0.108109		
203192_at	6.35e-01	5.64e-01	0.580949	-7.215216	0.1905592	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group)
222743_s_at	6.35e-01	5.65e-01	-0.5805	-7.21548	-0.0713373	C11orf71	chromosome 11 open reading frame 71
1562955_at	6.35e-01	5.65e-01	-0.580297	-7.215599	-0.1062729		
239161_at	6.36e-01	5.65e-01	-0.579731	-7.215931	-0.12202	FDX1	ferredoxin 1
230204_at	6.36e-01	5.65e-01	-0.579627	-7.215992	-0.2942806	HAPLN1	hyaluronan and proteoglycan link protein 1
202465_at	6.36e-01	5.65e-01	0.579372	-7.216142	0.178348	PCOLCE	procollagen C-endopeptidase enhancer
205004_at	6.36e-01	5.66e-01	0.578772	-7.216493	0.0704268	NKRF	NFKB repressing factor
242305_at	6.37e-01	5.66e-01	-0.578632	-7.216575	-0.0615344	LOC645513	septin 7 pseudogene
225965_at	6.37e-01	5.66e-01	-0.578568	-7.216613	-0.1346762	DDHD1	DDHD domain containing 1
233881_s_at	6.37e-01	5.66e-01	0.578477	-7.216666	0.0427281	TOLLIP	toll interacting protein
224494_x_at	6.37e-01	5.66e-01	0.578421	-7.216699	0.0619565	HSD17B14	hydroxysteroid 17-beta dehydrogenase 14
224659_at	6.37e-01	5.66e-01	0.57823	-7.216811	0.1130562	SEPN1	selenoprotein N, 1
1552703_s_at	6.37e-01	5.66e-01	-0.578207	-7.216824	-0.2494172	CARD16///CASP1	caspase recruitment domain family member 16///caspase 1
203667_at	6.37e-01	5.66e-01	-0.578103	-7.216885	-0.0809545	TBCA	tubulin folding cofactor A
200920_s_at	6.37e-01	5.66e-01	0.578008	-7.21694	0.1349742	BTG1	BTG anti-proliferation factor 1
1557701_s_at	6.37e-01	5.66e-01	-0.578006	-7.216941	-0.0962027	POLH	DNA polymerase eta
204367_at	6.37e-01	5.67e-01	-0.577701	-7.21712	-0.109521	SP2	Sp2 transcription factor
1563229_at	6.37e-01	5.67e-01	0.577564	-7.2172	0.1097428	MIR15A///DLEU2	microRNA 15a///deleted in lymphocytic leukemia 2 (non-protein coding)
233898_s_at	6.37e-01	5.67e-01	0.577294	-7.217358	0.1073068	FGFR1OP2	FGFR1 oncogene partner 2
232068_s_at	6.38e-01	5.67e-01	0.576996	-7.217532	0.1105752	TLR4	toll like receptor 4
1553248_at	6.38e-01	5.67e-01	-0.576539	-7.217798	-0.1974404	CCDC57	coiled-coil domain containing 57
204321_at	6.38e-01	5.67e-01	0.576503	-7.217819	0.163711	NEO1	neogenin 1
40359_at	6.38e-01	5.67e-01	0.576352	-7.217907	0.1506744	RASSF7	Ras association domain family member 7
226451_at	6.38e-01	5.67e-01	-0.576332	-7.217919	-0.0924869	FDX1L	ferredoxin 1 like
206227_at	6.38e-01	5.68e-01	-0.575997	-7.218115	-0.4585409	CILP	cartilage intermediate layer protein
238728_at	6.38e-01	5.68e-01	0.575848	-7.218201	0.15755	MRPS23	mitochondrial ribosomal protein S23
219802_at	6.38e-01	5.68e-01	0.575646	-7.218319	0.1491888	PYROXD1	pyridine nucleotide-disulphide oxidoreductase domain 1
238606_at	6.38e-01	5.68e-01	-0.575643	-7.218321	-0.1470374	ZNF747	zinc finger protein 747
215731_s_at	6.38e-01	5.68e-01	-0.575528	-7.218388	-0.1193128	MPHOSPH9	M-phase phosphoprotein 9
226197_at	6.38e-01	5.68e-01	0.575442	-7.218438	0.387181	AR	androgen receptor
202523_s_at	6.38e-01	5.68e-01	-0.575424	-7.218448	-0.062585	SPOCK2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2
218560_s_at	6.38e-01	5.68e-01	-0.575295	-7.218523	-0.0882245	JMJD4	jumonji domain containing 4
220340_at	6.38e-01	5.68e-01	0.575276	-7.218534	0.160839	GREB1L	growth regulation by estrogen in breast cancer 1 like
242740_at	6.39e-01	5.68e-01	0.574897	-7.218755	0.0769525		
1555470_a_at	6.39e-01	5.69e-01	0.57463	-7.21891	0.0627715	PPM1F	protein phosphatase, Mg2+/Mn2+ dependent 1F
227099_s_at	6.39e-01	5.69e-01	0.574408	-7.219039	0.2391963	C11orf96	chromosome 11 open reading frame 96
37152_at	6.39e-01	5.69e-01	-0.57406	-7.219242	-0.0966183	PPARD	peroxisome proliferator activated receptor delta
202986_at	6.40e-01	5.69e-01	-0.573705	-7.219448	-0.2674875	ARNT2	aryl hydrocarbon receptor nuclear translocator 2
224225_s_at	6.40e-01	5.69e-01	-0.573663	-7.219473	-0.0667498	ETV7	ETS variant 7
230840_at	6.40e-01	5.69e-01	0.573568	-7.219527	0.1404645	SMIM1	small integral membrane protein 1 (Vel blood group)
218314_s_at	6.40e-01	5.69e-01	0.573376	-7.219639	0.1205435	C11orf57	chromosome 11 open reading frame 57
208637_x_at	6.40e-01	5.70e-01	-0.572654	-7.220058	-0.1770377	ACTN1	actinin alpha 1
225166_at	6.40e-01	5.70e-01	-0.572611	-7.220082	-0.0999351	ARHGAP18	Rho GTPase activating protein 18
233977_at	6.41e-01	5.70e-01	-0.571932	-7.220476	-0.1158754	GREB1L	growth regulation by estrogen in breast cancer 1 like
208255_s_at	6.41e-01	5.71e-01	0.571467	-7.220745	0.0956368	FKBP8	FK506 binding protein 8
228919_at	6.41e-01	5.71e-01	-0.571401	-7.220783	-0.3992858		
226514_at	6.41e-01	5.71e-01	-0.571381	-7.220795	-0.1150385	ZNF71	zinc finger protein 71
218164_at	6.41e-01	5.71e-01	-0.571363	-7.220805	-0.2198173	SPATA20	spermatogenesis associated 20
232376_at	6.41e-01	5.71e-01	0.571338	-7.220819	0.111807	PCCA	propionyl-CoA carboxylase alpha subunit
230875_s_at	6.41e-01	5.71e-01	-0.570847	-7.221103	-0.2127128	ATP11A	ATPase phospholipid transporting 11A
233105_at	6.42e-01	5.71e-01	0.570581	-7.221257	0.0861494		
236958_at	6.42e-01	5.71e-01	-0.570503	-7.221302	-0.0710575	LOC100506473	uncharacterized LOC100506473
231894_at	6.42e-01	5.72e-01	-0.569873	-7.221665	-0.0931266	SARS	seryl-tRNA synthetase
207496_at	6.42e-01	5.72e-01	0.569763	-7.221729	0.0310143	MS4A2	membrane spanning 4-domains A2
213628_at	6.42e-01	5.72e-01	0.569746	-7.221739	0.101484	CLCC1	chloride channel CLIC like 1
223518_at	6.42e-01	5.72e-01	-0.569712	-7.221758	-0.151539	DFFA	DNA fragmentation factor subunit alpha
239203_at	6.42e-01	5.72e-01	0.569516	-7.221871	0.0615788	LSMEM1	leucine rich single-pass membrane protein 1
205821_at	6.43e-01	5.72e-01	0.569046	-7.222142	0.2909392	KLRC4-KLRK1///KLRK1	KLRC4-KLRK1 readthrough///killer cell lectin like receptor K1
1559402_a_at	6.43e-01	5.72e-01	0.568908	-7.222222	0.0385557	C1orf61	chromosome 1 open reading frame 61
209177_at	6.43e-01	5.73e-01	-0.568734	-7.222322	-0.1346056	NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3
238943_at	6.43e-01	5.73e-01	-0.568596	-7.222401	-0.2004192	FIBCD1	fibrinogen C domain containing 1
207996_s_at	6.43e-01	5.73e-01	0.568492	-7.222461	0.193812	LDLRAD4	low density lipoprotein receptor class A domain containing 4
218956_s_at	6.43e-01	5.73e-01	0.567783	-7.222869	0.0657145	ATP5J2-PTCD1///PTCD1	ATP5J2-PTCD1 readthrough///pentatricopeptide repeat domain 1
210362_x_at	6.43e-01	5.73e-01	-0.567715	-7.222908	-0.0739805	PML	promyelocytic leukemia
241414_at	6.44e-01	5.73e-01	0.567448	-7.223061	0.1200771	ANKRD10	ankyrin repeat domain 10
229306_at	6.44e-01	5.74e-01	0.567056	-7.223286	0.0915086	C2CD4B	C2 calcium dependent domain containing 4B
226029_at	6.44e-01	5.74e-01	-0.566728	-7.223475	-0.2716002	VANGL2	VANGL planar cell polarity protein 2
218758_s_at	6.44e-01	5.74e-01	0.566259	-7.223744	0.1007929	RRP1	ribosomal RNA processing 1
242577_at	6.45e-01	5.74e-01	-0.566144	-7.223809	-0.190861	LOC389834	ankyrin repeat domain 57 pseudogene
233887_at	6.45e-01	5.74e-01	-0.566119	-7.223824	-0.199998	ADGRG6	adhesion G protein-coupled receptor G6
218233_s_at	6.45e-01	5.74e-01	-0.565931	-7.223932	-0.0684055	TOMM6///PRICKLE4	translocase of outer mitochondrial membrane 6///prickle planar cell polarity protein 4
203589_s_at	6.45e-01	5.75e-01	-0.565865	-7.223969	-0.1098142	TFDP2	transcription factor Dp-2
232440_at	6.45e-01	5.75e-01	-0.565827	-7.223991	-0.1238279	ZDHHC13	zinc finger DHHC-type containing 13
212783_at	6.45e-01	5.75e-01	-0.565669	-7.224082	-0.0747315	RBBP6	RB binding protein 6, ubiquitin ligase
230356_at	6.45e-01	5.75e-01	-0.565555	-7.224147	-0.1815802		
209431_s_at	6.45e-01	5.75e-01	-0.565429	-7.224219	-0.1428385	PATZ1	POZ/BTB and AT hook containing zinc finger 1
205139_s_at	6.45e-01	5.75e-01	0.565389	-7.224242	0.2212867	UST	uronyl 2-sulfotransferase
1559154_at	6.45e-01	5.75e-01	-0.56533	-7.224275	-0.1199719		
218364_at	6.45e-01	5.75e-01	-0.565258	-7.224316	-0.1211139	LRRFIP2	LRR binding FLII interacting protein 2
200024_at	6.45e-01	5.75e-01	0.565188	-7.224357	0.0971924	RPS5	ribosomal protein S5
222613_at	6.45e-01	5.75e-01	-0.565085	-7.224415	-0.1086346	C12orf4	chromosome 12 open reading frame 4
208015_at	6.45e-01	5.75e-01	-0.564977	-7.224478	-0.1714684	SMAD1	SMAD family member 1
218632_at	6.45e-01	5.75e-01	-0.564914	-7.224514	-0.139076	HECTD3	HECT domain E3 ubiquitin protein ligase 3
241957_x_at	6.45e-01	5.75e-01	0.56486	-7.224544	0.0948443	LIN7B	lin-7 homolog B, crumbs cell polarity complex component
229070_at	6.45e-01	5.75e-01	-0.564429	-7.224791	-0.3633446	ADTRP	androgen dependent TFPI regulating protein
203724_s_at	6.45e-01	5.76e-01	0.564362	-7.224829	0.1283605	RUFY3	RUN and FYVE domain containing 3
213462_at	6.46e-01	5.76e-01	-0.564109	-7.224974	-0.1992891	NPAS2	neuronal PAS domain protein 2
219602_s_at	6.46e-01	5.76e-01	-0.564058	-7.225002	-0.2067411	PIEZO2	piezo type mechanosensitive ion channel component 2
238854_at	6.46e-01	5.76e-01	0.563943	-7.225068	0.1325239	NRAV	negative regulator of antiviral response (non-protein coding)
219516_at	6.46e-01	5.76e-01	0.563724	-7.225193	0.0460428	TRPV4	transient receptor potential cation channel subfamily V member 4
239519_at	6.46e-01	5.76e-01	0.563496	-7.225323	0.2985662		
230879_at	6.46e-01	5.76e-01	0.563076	-7.225563	0.1498007	BAG2	BCL2 associated athanogene 2
226641_at	6.46e-01	5.76e-01	-0.562935	-7.225643	-0.1921567	ANKRD44	ankyrin repeat domain 44
238477_at	6.47e-01	5.77e-01	-0.562637	-7.225813	-0.198077	KIF1C	kinesin family member 1C
213067_at	6.47e-01	5.77e-01	-0.562628	-7.225818	-0.2321318	MYH10	myosin, heavy chain 10, non-muscle
1559006_at	6.47e-01	5.77e-01	-0.562558	-7.225858	-0.1123291		
221584_s_at	6.47e-01	5.77e-01	0.56248	-7.225902	0.2377019	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
212542_s_at	6.47e-01	5.77e-01	0.562356	-7.225973	0.1074259	PHIP	pleckstrin homology domain interacting protein
235961_at	6.47e-01	5.77e-01	-0.56212	-7.226107	-0.1198101	GPR161	G protein-coupled receptor 161
1564676_a_at	6.47e-01	5.77e-01	0.562109	-7.226114	0.0741623		
225120_at	6.47e-01	5.77e-01	-0.562042	-7.226151	-0.0904856	MIR4657///PURB	microRNA 4657///purine rich element binding protein B
1558447_at	6.47e-01	5.78e-01	0.561331	-7.226556	0.2448689		
202096_s_at	6.48e-01	5.78e-01	-0.56107	-7.226704	-0.1086787	TSPO	translocator protein
211086_x_at	6.48e-01	5.78e-01	-0.56038	-7.227096	-0.076056	NEK1	NIMA related kinase 1
205271_s_at	6.48e-01	5.79e-01	-0.559915	-7.22736	-0.0547872	CDK20	cyclin dependent kinase 20
226466_s_at	6.48e-01	5.79e-01	0.559773	-7.22744	0.0924853	FAM58A	family with sequence similarity 58 member A
225387_at	6.49e-01	5.79e-01	0.559576	-7.227552	0.3000907	TSPAN5	tetraspanin 5
213073_at	6.49e-01	5.79e-01	0.559457	-7.227619	0.1108433	ZFYVE26	zinc finger FYVE-type containing 26
206118_at	6.49e-01	5.79e-01	0.5593	-7.227708	0.2072531	STAT4	signal transducer and activator of transcription 4
208216_at	6.49e-01	5.79e-01	-0.559222	-7.227752	-0.1198136	DLX4	distal-less homeobox 4
204605_at	6.49e-01	5.79e-01	-0.559139	-7.227799	-0.1207924	CGRRF1	cell growth regulator with ring finger domain 1
238469_at	6.49e-01	5.79e-01	-0.558866	-7.227954	-0.1864242	OGFRL1	opioid growth factor receptor like 1
232346_at	6.49e-01	5.79e-01	0.55851	-7.228155	0.2072346	LOC388692	uncharacterized LOC388692
219240_s_at	6.49e-01	5.80e-01	-0.558425	-7.228203	-0.0814025	C10orf88	chromosome 10 open reading frame 88
219050_s_at	6.49e-01	5.80e-01	-0.558113	-7.228379	-0.0571598	ZNHIT2	zinc finger HIT-type containing 2
1555882_at	6.50e-01	5.80e-01	-0.557954	-7.228469	-0.2414234	SPIN3	spindlin family member 3
211368_s_at	6.50e-01	5.80e-01	0.557835	-7.228536	0.2335546	CASP1	caspase 1
203241_at	6.50e-01	5.80e-01	0.557802	-7.228555	0.1025441	UVRAG	UV radiation resistance associated
209926_at	6.50e-01	5.80e-01	0.557728	-7.228597	0.0593821	BORCS8	BLOC-1 related complex subunit 8
223937_at	6.50e-01	5.80e-01	0.557693	-7.228617	0.0817375	FOXP1	forkhead box P1
236460_at	6.50e-01	5.80e-01	-0.557563	-7.22869	-0.0752169		
220999_s_at	6.50e-01	5.80e-01	-0.557502	-7.228725	-0.0995743	CYFIP2	cytoplasmic FMR1 interacting protein 2
201592_at	6.50e-01	5.80e-01	-0.55741	-7.228776	-0.1050433	EIF3H	eukaryotic translation initiation factor 3 subunit H
1553122_s_at	6.50e-01	5.81e-01	0.556782	-7.229131	0.1000811	RBAK	RB associated KRAB zinc finger
203779_s_at	6.50e-01	5.81e-01	-0.556764	-7.229141	-0.1413969	MPZL2	myelin protein zero like 2
210205_at	6.50e-01	5.81e-01	-0.556481	-7.2293	-0.1318089	B3GALT4	beta-1,3-galactosyltransferase 4
238813_at	6.51e-01	5.81e-01	-0.556037	-7.229551	-0.1529045	APEX2	apurinic/apyrimidinic endodeoxyribonuclease 2
217127_at	6.51e-01	5.81e-01	0.555862	-7.229649	0.2491986	CTH	cystathionine gamma-lyase
217080_s_at	6.51e-01	5.81e-01	-0.555795	-7.229687	-0.1632563	HOMER2	homer scaffolding protein 2
219502_at	6.51e-01	5.81e-01	0.555692	-7.229745	0.1132294	NEIL3	nei like DNA glycosylase 3
242458_at	6.51e-01	5.81e-01	-0.555669	-7.229757	-0.1308128	RALGPS2	Ral GEF with PH domain and SH3 binding motif 2
210290_at	6.51e-01	5.81e-01	-0.555598	-7.229797	-0.0683372	ZNF174	zinc finger protein 174
218434_s_at	6.51e-01	5.82e-01	0.555352	-7.229936	0.1801221	AACS	acetoacetyl-CoA synthetase
203698_s_at	6.51e-01	5.82e-01	0.555226	-7.230007	0.1715899	FRZB	frizzled-related protein
221496_s_at	6.51e-01	5.82e-01	-0.554875	-7.230204	-0.1353868	TOB2	transducer of ERBB2, 2
225021_at	6.51e-01	5.82e-01	0.554828	-7.23023	0.1869693	ZNF532	zinc finger protein 532
235694_at	6.52e-01	5.82e-01	-0.554684	-7.230311	-0.1072935	TCFL5	transcription factor like 5
241700_at	6.52e-01	5.82e-01	0.554657	-7.230326	0.1015796	ZFHX4	zinc finger homeobox 4
228917_at	6.52e-01	5.82e-01	-0.5545	-7.230415	-0.1274204	ZNF510	zinc finger protein 510
209158_s_at	6.52e-01	5.82e-01	-0.554274	-7.230542	-0.1047766	CYTH2	cytohesin 2
203615_x_at	6.52e-01	5.82e-01	0.554101	-7.230639	0.1363265	SULT1A1	sulfotransferase family 1A member 1
200596_s_at	6.52e-01	5.82e-01	0.554061	-7.230661	0.0768158	EIF3A	eukaryotic translation initiation factor 3 subunit A
222001_x_at	6.52e-01	5.82e-01	-0.554051	-7.230666	-0.1733768	LINC00623///LINC00869	long intergenic non-protein coding RNA 623///long intergenic non-protein coding RNA 869
227788_at	6.52e-01	5.83e-01	-0.553934	-7.230732	-0.08152	USP13	ubiquitin specific peptidase 13 (isopeptidase T-3)
206884_s_at	6.52e-01	5.83e-01	-0.553862	-7.230773	-0.2321152	SCEL	sciellin
214373_at	6.52e-01	5.83e-01	-0.553758	-7.230831	-0.2286992		
239591_at	6.52e-01	5.83e-01	0.553716	-7.230855	0.3200133		
222019_at	6.52e-01	5.83e-01	-0.553452	-7.231002	-0.0736214	MIR6834///PFDN6	microRNA 6834///prefoldin subunit 6
207231_at	6.52e-01	5.83e-01	0.553329	-7.231071	0.0870033	DZIP3	DAZ interacting zinc finger protein 3
53987_at	6.53e-01	5.83e-01	-0.552764	-7.231388	-0.1095668	RANBP10	RAN binding protein 10
220591_s_at	6.53e-01	5.83e-01	-0.552678	-7.231436	-0.164507	EFHC2	EF-hand domain containing 2
1553910_at	6.53e-01	5.84e-01	0.552428	-7.231576	0.0936444	NBPF4	neuroblastoma breakpoint family member 4
202012_s_at	6.53e-01	5.84e-01	-0.552397	-7.231593	-0.1324637	EXT2	exostosin glycosyltransferase 2
205714_s_at	6.53e-01	5.84e-01	-0.552369	-7.231609	-0.0630864	ZMYND10	zinc finger MYND-type containing 10
232573_at	6.53e-01	5.84e-01	-0.552063	-7.23178	-0.1452401		
241895_at	6.53e-01	5.84e-01	-0.552018	-7.231805	-0.2152402	CYP4F62P	cytochrome P450 family 4 subfamily F member 62, pseudogene
241713_s_at	6.53e-01	5.84e-01	-0.552	-7.231815	-0.0763897	DYX1C1-CCPG1///DYX1C1	DYX1C1-CCPG1 readthrough (NMD candidate)///dyslexia susceptibility 1 candidate 1
207408_at	6.53e-01	5.84e-01	0.551962	-7.231836	0.0706126	SLC22A14	solute carrier family 22 member 14
227520_at	6.53e-01	5.84e-01	0.551815	-7.231919	0.1289022	TXLNG	taxilin gamma
204676_at	6.53e-01	5.84e-01	-0.551623	-7.232026	-0.0836393	TMEM186	transmembrane protein 186
232138_at	6.53e-01	5.84e-01	-0.551491	-7.232099	-0.2242359	MBNL2	muscleblind like splicing regulator 2
224722_at	6.53e-01	5.84e-01	-0.551449	-7.232123	-0.1518091	MIB1	mindbomb E3 ubiquitin protein ligase 1
236300_at	6.53e-01	5.84e-01	-0.551272	-7.232222	-0.0985431	PDE3A	phosphodiesterase 3A
218766_s_at	6.53e-01	5.84e-01	-0.551267	-7.232225	-0.1738087	WARS2	tryptophanyl tRNA synthetase 2, mitochondrial
235074_at	6.54e-01	5.85e-01	0.551058	-7.232341	0.0968398	SPRED1	sprouty related EVH1 domain containing 1
226145_s_at	6.54e-01	5.85e-01	0.551014	-7.232366	0.2403581	FRAS1	Fraser extracellular matrix complex subunit 1
214339_s_at	6.54e-01	5.85e-01	-0.55084	-7.232463	-0.1055746	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1
218954_s_at	6.54e-01	5.85e-01	-0.550837	-7.232464	-0.178425	BRF2	BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit
224863_at	6.54e-01	5.85e-01	0.550471	-7.232669	0.099507	GNAQ	G protein subunit alpha q
1555800_at	6.54e-01	5.85e-01	-0.549788	-7.233049	-0.1821404	ZNF385B	zinc finger protein 385B
1555310_a_at	6.55e-01	5.86e-01	-0.549612	-7.233147	-0.1990093	PAK6	p21 (RAC1) activated kinase 6
237131_at	6.55e-01	5.86e-01	-0.549574	-7.233168	-0.1957928	RIIAD1	regulatory subunit of type II PKA R-subunit (RIIa) domain containing 1
241966_at	6.55e-01	5.86e-01	-0.549485	-7.233218	-0.0675465	MYO5A	myosin VA
225175_s_at	6.55e-01	5.86e-01	-0.549263	-7.233341	-0.1289716	SLC44A2	solute carrier family 44 member 2
233404_at	6.55e-01	5.86e-01	-0.549234	-7.233358	-0.1059936		
233964_at	6.55e-01	5.86e-01	-0.548883	-7.233553	-0.0858413		
207735_at	6.55e-01	5.86e-01	-0.548579	-7.233722	-0.2174425	RNF125	ring finger protein 125
243480_at	6.55e-01	5.86e-01	-0.548472	-7.233781	-0.1450675		
222208_s_at	6.55e-01	5.86e-01	-0.548451	-7.233793	-0.0456174	POLR2J4	RNA polymerase II subunit J4, pseudogene
232918_at	6.55e-01	5.86e-01	-0.548404	-7.233819	-0.092278	MIR4435-2HG	MIR4435-2 host gene
242279_at	6.55e-01	5.86e-01	-0.548276	-7.23389	-0.1199114		
219210_s_at	6.55e-01	5.86e-01	-0.548242	-7.233909	-0.1220867	RAB8B	RAB8B, member RAS oncogene family
236832_at	6.55e-01	5.86e-01	0.54822	-7.233921	0.168301	ADCY10P1	adenylate cyclase 10, soluble pseudogene 1
205186_at	6.56e-01	5.87e-01	0.547959	-7.234065	0.3066999	DNALI1	dynein axonemal light intermediate chain 1
217920_at	6.56e-01	5.87e-01	0.547866	-7.234117	0.1111548	MAN1A2	mannosidase alpha class 1A member 2
213252_at	6.56e-01	5.87e-01	0.547835	-7.234135	0.1691709	SH3PXD2A	SH3 and PX domains 2A
233225_at	6.56e-01	5.87e-01	-0.547801	-7.234153	-0.103019		
1553679_s_at	6.56e-01	5.87e-01	0.547578	-7.234277	0.0739265	VKORC1L1	vitamin K epoxide reductase complex subunit 1 like 1
229584_at	6.56e-01	5.87e-01	-0.547465	-7.23434	-0.2766336	LRRK2	leucine rich repeat kinase 2
242356_at	6.56e-01	5.87e-01	0.547192	-7.234491	0.0821413	VTI1A	vesicle transport through interaction with t-SNAREs 1A
219142_at	6.56e-01	5.88e-01	-0.546556	-7.234843	-0.104502	RASL11B	RAS like family 11 member B
214988_s_at	6.56e-01	5.88e-01	-0.546466	-7.234893	-0.0800448	SON	SON DNA binding protein
216061_x_at	6.56e-01	5.88e-01	-0.546431	-7.234912	-0.1546266	PDGFB	platelet derived growth factor subunit B
229126_at	6.57e-01	5.88e-01	-0.54619	-7.235046	-0.159947	TMEM19	transmembrane protein 19
241455_at	6.57e-01	5.88e-01	-0.545933	-7.235188	-0.1586293	C6orf132	chromosome 6 open reading frame 132
230722_at	6.57e-01	5.88e-01	-0.545892	-7.235211	-0.2520839	BNC2	basonuclin 2
239699_s_at	6.57e-01	5.88e-01	-0.545757	-7.235285	-0.1084772	PMS2P5///PMS2P1	PMS1 homolog 2, mismatch repair system component pseudogene 5///PMS1 homolog 2, mismatch repair system component pseudogene 1
215401_at	6.57e-01	5.89e-01	-0.545069	-7.235665	-0.1383223		
208647_at	6.57e-01	5.89e-01	0.544911	-7.235752	0.1360743	FDFT1	farnesyl-diphosphate farnesyltransferase 1
227524_at	6.57e-01	5.89e-01	-0.544888	-7.235765	-0.175806	FZD3	frizzled class receptor 3
201545_s_at	6.58e-01	5.89e-01	-0.544689	-7.235875	-0.0803471	BCL2L2-PABPN1///PABPN1	BCL2L2-PABPN1 readthrough///poly(A) binding protein nuclear 1
201347_x_at	6.58e-01	5.89e-01	0.544674	-7.235883	0.1100408	GRHPR	glyoxylate and hydroxypyruvate reductase
232234_at	6.58e-01	5.89e-01	-0.544643	-7.2359	-0.1007095	SLA2	Src like adaptor 2
232050_at	6.58e-01	5.89e-01	0.54462	-7.235913	0.0503574	FLJ42627	uncharacterized LOC645644
226948_at	6.58e-01	5.89e-01	0.544299	-7.23609	0.1187344	RHBDD1	rhomboid domain containing 1
